Date,stn_Tmax,stn_Tmin,stn_RHmax,stn_RHmin,stn_WSmean,stn_SR,stn_Pr,stn_ETo,cdb_Tmax,cdb_Tmin,cdb_RHmax,cdb_RHmin,cdb_WSmean,cdb_SR,cdb_Pr,cdb_ETo
2022-11-07,26.0,14.27,95.3,39.98,2.93,11,23.36,3.851237669340663,24.38,14.31,88.17,44.47,2.61,15.72,17.08,3.83
2022-11-08,23.36,14.41,96.1,54.47,0.91,11.26,3.05,2.601374599453065,19.43,13.7,91.1,60.92,1.28,13.08,12.5,2.61
2022-11-09,27.42,12.39,96.5,26.03,1.85,26.05,0,5.581489285231954,24.26,11.49,97.15,37.76,1.79,24.29,0.42,4.65
2022-11-10,29.64,12.72,96.4,29.25,2.67,18.75,31.25,5.418170598787015,26.41,11.76,91.62,38.8,1.92,27.48,7.01,5.43
2022-11-11,23.34,14.14,93.3,49.27,4.13,18.82,6.86,4.475066347098196,21.43,14.89,91.44,50.69,4.21,12.68,22.9,3.6
2022-11-12,21.93,13.7,94.6,60.21,2.8,14.2,16.51,3.236939869725208,22.16,14.0,88.42,59.9,3.68,19.07,12.28,3.92
2022-11-13,25.39,12.16,96.2,22.99,1.83,23.35,0,5.093245979911407,23.86,12.37,91.18,31.93,2.0,27.74,6.47,5.38
2022-11-14,26.44,9.04,91.4,25.26,1.81,30.62,0,5.955900778375772,23.62,9.75,90.78,32.19,2.29,28.9,0.0,5.44
2022-11-15,28.7,14.41,96.4,31.54,2.71,20.52,3.05,5.462590110035824,25.47,12.44,72.93,38.57,2.92,23.71,0.49,5.12
2022-11-16,29.44,12.73,95.9,42.19,1.84,23.5,1.52,5.21994626596608,26.51,14.25,88.12,45.18,2.31,24.91,2.23,5.27
2022-11-17,31.47,11.24,96.7,10.85,1.82,31.7,0,7.016968144796675,27.87,11.22,96.84,18.02,1.83,31.87,0.0,6.41
2022-11-18,32.54,15.05,84.2,13.62,2.04,30.22,0,7.274053330135064,29.54,13.62,91.02,26.37,1.94,30.65,0.03,6.58
2022-11-19,26.44,10.3,95.5,12,2.76,26.33,0,6.36241376617898,24.71,11.56,44.99,19.27,3.01,29.47,0.0,6.72
2022-11-20,28.03,5.27,87.6,11.8,1.71,32.58,0,6.474100288670782,23.85,8.73,76.47,18.9,1.62,32.63,0.0,5.99
2022-11-21,30.18,7.54,89.3,14.33,1.46,28.99,0,6.146180702938614,26.87,9.38,75.98,23.54,2.05,30.07,0.0,6.18
2022-11-22,19.43,11.01,92.4,24.73,2,5.75,9.4,2.702060384414486,19.46,12.44,69.49,42.58,2.1,16.24,7.1,3.57
2022-11-23,29.24,9.21,95.8,25.39,1.64,28.66,0,5.994195810594602,26.11,11.03,94.19,33.83,2.25,25.78,0.0,5.42
2022-11-24,32.3,13.2,88.7,13.29,2.6,30.67,0,7.766512074017339,30.26,14.65,78.88,24.04,3.01,30.02,0.11,7.37
2022-11-25,30.62,9.01,83.6,11.09,1.95,31.74,0,7.083559613713835,28.44,11.36,60.96,17.69,2.03,32.63,0.0,6.94
2022-11-26,29.68,11.65,90.5,32.49,3.32,16.29,8.13,5.521854216549086,26.99,13.29,83.15,28.68,2.91,25.13,6.27,5.88
2022-11-27,28.22,10.7,93.1,29.51,1.54,29.19,0.76,5.874276238596075,24.15,13.65,87.39,43.92,1.69,21.8,8.67,4.52
2022-11-28,25.9,15.66,87.2,36.89,3.31,18.51,0,5.13209720731466,25.12,13.8,87.79,39.58,2.99,27.08,1.07,5.73
2022-11-29,28.53,13.5,86.5,34.65,1.98,24.61,0.25,5.611882797584384,25.26,13.36,85.59,45.94,2.32,27.12,1.3,5.34
2022-11-30,32.34,14.34,91.6,24.54,1.33,30.25,0,6.497548407835529,28.66,14.01,91.91,33.09,1.16,29.31,0.24,5.85
2022-12-01,33.32,17.04,79.2,22.21,1.87,26.16,0,6.669829878100612,29.34,15.99,79.29,25.53,2.14,22.8,0.03,5.77
2022-12-02,32.58,15.29,93.2,24.17,1.8,23.2,1.78,5.973021119657441,30.14,15.78,69.75,30.76,2.18,25.79,2.53,6.21
2022-12-03,30.76,12.46,96.4,10.14,1.9,33.02,0,7.239730212005365,29.03,12.69,58.48,15.11,2.01,33.19,0.0,7.2
2022-12-04,33.89,7.43,84.7,9.13,2.96,32.4,0.25,8.818962267116122,31.33,11.46,65.96,12.4,3.01,32.54,0.0,8.23
2022-12-05,28.33,12.06,87.1,12.21,2.35,25.69,2.03,6.437722669934748,26.86,14.62,46.57,18.1,2.71,26.45,0.68,6.77
2022-12-06,30.05,7.88,90.8,9.87,2.03,33.3,0,7.248335653535088,28.16,11.04,74.47,17.48,2.19,33.23,0.0,7.14
2022-12-07,30.28,11.65,87.3,26.03,3.05,23.07,5.84,6.528785457078611,28.58,14.65,84.88,29.84,3.28,26.43,1.69,6.64
2022-12-08,28.03,13.49,91.3,33.2,1.7,14.53,1.27,4.116305570295356,28.78,15.4,84.49,35.6,1.92,25.85,1.83,5.89
2022-12-09,27.73,16.2,86.9,38.95,3.08,16.07,0,4.92721296290554,28.08,16.56,82.74,37.11,2.61,22.73,2.66,5.61
2022-12-10,28.97,15.08,92.9,39.28,2,17.49,0,4.625167899219695,26.66,16.44,89.03,50.05,1.56,21.31,16.87,4.64
2022-12-11,27.12,13.56,94.9,47.71,2.59,16.67,0,4.326100674936887,24.34,16.47,91.13,60.83,2.15,15.4,18.14,3.63
2022-12-12,27.08,17.61,87.3,47.34,2.91,18.48,0.25,4.836955313973825,22.44,16.74,89.75,64.77,3.09,12.38,18.94,3.08
2022-12-13,30.35,18.32,85.3,38.67,3.05,19.12,3.81,5.676053655383535,24.33,16.21,87.2,56.26,3.1,17.31,11.29,3.86
2022-12-14,25.9,15.9,91.3,50.55,1.97,16.76,2.79,4.023217572007884,25.8,15.92,89.12,53.55,2.52,24.84,13.49,5.1
2022-12-15,29.27,14.75,92.9,34.31,2.1,25.16,0,5.833094939575795,27.98,16.27,85.05,43.16,1.94,29.01,3.38,6.05
2022-12-16,26.41,15.73,94.9,52.31,2.26,13.5,47.24,3.637621135436131,27.34,16.78,84.15,57.28,2.23,26.76,16.17,5.71
2022-12-17,28.3,13.84,95.9,42.4,1.96,24.69,4.57,5.381434812222797,26.62,16.73,88.38,46.39,1.58,26.81,13.79,5.53
2022-12-18,29.24,11.85,96.2,24.31,1.33,31.65,0,6.289166243953581,24.23,14.58,91.2,43.21,1.11,24.16,1.16,4.67
2022-12-19,30.22,13.73,94.5,25.42,1.62,24.81,5.33,5.749623609238095,26.46,15.45,83.79,41.55,2.31,27.86,0.32,5.81
2022-12-20,29.81,13.84,94.9,25.22,1.68,31.67,0,6.639012426795505,25.94,14.07,86.35,34.49,2.09,28.95,0.03,5.96
2022-12-21,29.91,11.11,90.3,24.04,1.68,30.53,0,6.473661294201983,26.26,11.82,83.14,32.53,1.94,30.04,-0.0,5.94
2022-12-22,26.34,15.12,86.2,50.52,3.12,15.01,5.33,4.27915382295921,25.89,13.7,84.2,47.01,3.12,25.19,0.45,5.4
2022-12-23,28.46,15.15,92.1,30.77,1.99,23.93,0,5.612797180089396,27.2,15.16,85.02,41.43,1.94,30.24,0.14,6.13
2022-12-24,30.35,14.71,87.6,26.13,2.66,25.84,2.79,6.640535851611626,27.8,15.54,79.83,32.21,2.45,27.23,0.0,6.17
2022-12-25,29.21,15.49,92.7,26.5,1.69,28.66,0,6.222611415367823,27.06,15.41,85.1,30.9,1.65,29.35,0.13,6.05
2022-12-26,29.88,14.04,92.1,22.82,1.78,30.37,0,6.599143728868385,26.79,14.39,83.48,31.75,2.84,27.28,0.61,6.02
2022-12-27,32.24,13.94,87.8,23.46,2.44,30.31,0.76,7.394287811056099,29.29,13.87,91.41,30.13,2.77,28.18,0.12,6.47
2022-12-28,31.03,16.2,91.1,28.67,3.23,21.18,27.43,6.388847066960982,28.62,18.02,79.52,43.2,3.15,23.94,0.81,6.07
2022-12-29,28.2,14.78,95.7,34.76,2.23,21.75,0,5.293660592666752,26.62,17.31,90.09,43.43,1.91,21.87,6.67,4.97
2022-12-30,28.64,13.51,91.3,36.25,2.51,24.55,0,5.819998851839213,25.41,13.97,84.71,45.34,2.54,23.87,6.14,5.07
2022-12-31,27.02,13.17,89.6,36.48,1.77,27.71,0,5.691096234580865,25.45,13.14,84.32,44.13,1.78,29.14,0.57,5.69
2023-01-01,29.74,12.36,91.5,25.83,1.68,29.91,0,6.367069050303443,25.7,14.36,86.72,41.51,1.59,26.88,1.32,5.38
2023-01-02,30.85,13.17,92.3,25.06,2.25,22.22,4.06,5.961209856345352,28.06,14.42,91.51,36.12,2.04,29.51,2.16,6.21
2023-01-03,30.45,15.35,94.4,27.18,2.84,29.82,0,7.141682258737476,27.94,14.99,89.31,35.28,2.21,26.22,0.29,5.86
2023-01-04,29.64,15.79,96.5,34.45,1.65,17,26.42,4.499695833899166,29.3,16.59,80.05,40.39,2.09,26.99,5.05,6.11
2023-01-05,29.21,14.24,94.6,34.79,1.62,26.05,8.64,5.655700883682195,27.72,16.35,93.0,30.48,2.56,25.79,3.09,6.01
2023-01-06,26.44,11.58,96.1,38.11,2.06,26.71,0,5.486584124126273,23.86,13.52,92.66,46.31,2.02,22.84,4.8,4.69
2023-01-07,27.12,8.75,93.9,26.64,1.31,27.2,0,5.376530993015725,24.15,12.02,84.75,33.28,1.42,23.18,0.08,4.73
2023-01-08,29.41,12.39,88.4,26.5,1.35,30.25,1.02,6.145009859931712,26.66,12.09,82.87,34.44,2.3,29.68,0.12,6.13
2023-01-09,33.16,15.29,89.1,22.04,1.59,26.74,0,6.40459342561843,30.15,15.85,81.36,21.62,2.46,27.89,0.2,6.79
2023-01-10,35.14,14.54,89,14.43,1.37,31.6,0,7.13137966660675,32.12,16.07,79.16,18.82,1.77,30.15,0.0,6.98
2023-01-11,36.3,14.51,82.2,13.86,1.47,30.99,0,7.318690210541586,32.82,17.03,72.18,20.14,1.81,28.63,0.0,6.94
2023-01-12,36.59,17.71,74.09,13.22,1.52,28.82,0,7.201147591743647,32.82,17.43,63.52,19.83,1.98,29.17,0.0,7.21
2023-01-13,34.84,14.81,75.15,17.27,1.35,31.88,0,7.11577166998088,32.63,17.84,55.3,20.56,2.08,32.52,0.0,7.75
2023-01-14,37.17,15.02,82.7,12.34,1.1,31.98,0,7.081168129862961,34.44,18.9,63.92,16.25,1.82,32.45,-0.0,7.77
2023-01-15,35.58,18.22,66.27,17.95,1.87,31.57,0,7.821982632792637,33.64,19.46,56.26,20.57,2.91,30.98,-0.0,8.42
2023-01-16,35.0,18.12,66.18,18.22,2.45,31.08,0,8.255638689317417,33.68,19.37,56.59,24.63,2.78,31.16,0.03,8.27
2023-01-17,34.98,15.12,77.55,17.48,1.42,29.31,0,6.856384485688292,33.15,18.47,62.48,20.03,1.88,32.23,-0.0,7.61
2023-01-18,34.85,15.79,72.7,19.03,1.4,26.07,0,6.399633048646497,32.79,18.65,59.89,24.95,1.76,28.59,-0.0,6.93
2023-01-19,34.64,16.6,84.7,20.32,1.58,26.23,1.52,6.532972020150192,30.74,20.2,62.93,30.56,1.71,23.28,2.25,5.88
2023-01-20,33.66,17.25,91.1,27.15,2.47,23.25,20.83,6.569269871458743,31.59,19.03,76.67,33.47,1.82,28.37,4.0,6.6
2023-01-21,33.53,16.91,89,24.17,2.27,22.83,6.86,6.441822213833017,30.37,18.1,82.91,35.16,1.24,27.7,5.13,5.93
2023-01-22,31.74,17.35,93.6,30.56,1.89,22.18,5.84,5.665405932633661,26.98,17.62,91.02,42.07,1.33,22.67,3.12,4.88
2023-01-23,30.86,16.23,94.2,19.1,1.96,27.96,0,6.570546690787219,29.02,18.09,71.96,26.74,2.71,28.96,1.99,7.07
2023-01-24,30.29,14.85,94.3,32.12,2.4,19.44,26.67,5.384613352622849,30.51,17.54,55.89,33.92,2.56,28.14,0.59,6.89
2023-01-25,31.04,16.67,93.7,31.68,2.95,19.18,23.11,5.788326579998697,30.04,17.56,83.83,33.62,2.7,22.51,8.85,5.91
2023-01-26,30.18,15.29,95.2,33.98,1.88,29.21,0.51,6.300898908302505,26.39,15.8,85.67,44.68,2.47,24.88,3.69,5.36
2023-01-27,31.3,14.08,95.1,27.38,1.37,29.66,0,6.233956888698829,28.75,16.07,89.12,33.01,1.65,27.26,0.6,5.83
2023-01-28,33.33,15.29,94,19.1,1.74,30.23,0,6.964679324384541,31.75,16.41,82.39,23.91,2.35,28.59,0.14,6.99
2023-01-29,32.82,13.58,91.1,20.66,2.09,31,0,7.238941744669201,31.08,14.74,82.65,27.34,2.67,28.6,0.12,6.92
2023-01-30,30.33,13.78,96.6,40.1,3.15,19.68,11.68,5.496728648156609,30.25,16.99,85.22,33.85,3.58,20.97,5.82,6.17
2023-01-31,28.74,14.65,93.6,41.99,2.18,27.68,0,5.875757278557229,27.0,16.45,92.12,40.47,2.41,22.69,11.0,5.15
2023-02-01,30.09,16.06,89.3,35.03,2.06,24.37,1.02,5.765183473695891,27.59,16.12,85.57,45.47,2.46,27.63,4.56,5.92
2023-02-02,30.39,15.08,95.6,35.7,1.63,27.86,8.64,5.945176098153834,27.87,16.43,89.38,46.51,1.95,27.68,2.54,5.76
2023-02-03,30.01,15.22,90.5,39.42,2.04,20.64,3.05,5.125462060182069,28.36,16.1,90.07,42.79,2.01,28.46,6.69,6.01
2023-02-04,31.33,14.61,89.2,27.55,1.53,30.48,0.76,6.44738313558977,27.92,15.96,80.17,38.17,2.13,28.26,0.33,6.04
2023-02-05,30.56,16.57,93.5,33.6,2.17,25.95,1.02,6.071287570903278,29.05,16.31,75.77,40.93,2.02,27.18,0.61,6.0
2023-02-06,31.74,17.18,94.4,28.6,1.08,26.03,0,5.593957803472084,28.77,16.96,82.95,38.54,1.42,25.33,0.33,5.42
2023-02-07,30.42,17.45,91.1,31.88,1.37,19.06,2.54,4.690442359228051,27.25,17.18,68.82,43.73,1.97,19.74,0.61,4.85
2023-02-08,19.27,15.76,95.6,81.2,1.24,2.65,21.84,1.084255499145089,19.82,16.26,88.95,75.75,1.45,7.64,30.76,2.02
2023-02-09,26.95,15.93,95.8,36.89,1.49,17.12,0.76,4.081753783843414,24.22,15.62,86.9,59.3,2.06,16.23,12.42,3.63
2023-02-10,19.61,15.9,95.9,86.4,1.31,3.12,44.96,1.083721182180475,20.13,15.87,87.64,68.83,2.06,8.86,9.8,2.15
2023-02-11,21.19,15.73,96.1,77.56,0.91,4.24,3.05,1.325219670341935,19.26,15.38,92.79,79.8,1.41,5.53,21.2,1.48
2023-02-12,29.69,15.79,95.4,33.41,1.25,27.02,0,5.538453476659103,25.74,14.81,92.67,48.1,1.5,24.53,1.35,4.71
2023-02-13,32.14,15.15,95.4,30.26,1.61,27.57,0.25,6.100048978908776,27.47,15.08,91.19,48.37,1.58,27.23,1.55,5.31
2023-02-14,29.78,18.7,85.5,35.3,2.05,22.95,0.51,5.559104059995012,25.69,17.18,88.03,55.76,2.26,23.6,0.94,4.75
2023-02-15,27.15,17.92,92,44.73,0.95,10.15,0.25,2.769051757726798,21.56,16.88,81.56,62.76,1.69,12.87,7.46,2.76
2023-02-16,26.82,15.56,94.5,49.98,1.16,12.11,5.59,3.026242864800547,22.48,15.48,85.62,63.4,2.01,15.4,6.04,3.16
2023-02-17,27.86,15.76,94.6,43.89,1.29,16.57,0,3.843761677773119,22.83,15.98,88.67,58.93,2.34,17.06,1.32,3.56
2023-02-18,30.23,15.66,95.1,31.34,1.06,21.93,0,4.743255840939917,25.18,14.85,92.77,51.17,1.86,22.76,4.35,4.4
2023-02-19,30.77,14.98,91.8,30.26,2.2,24.41,0.76,5.894097578327984,26.65,14.65,93.06,45.97,2.73,24.32,0.62,5.02
2023-02-20,30.53,13.78,96.6,33,2.54,18.58,23.88,5.234178103524116,27.6,15.17,90.67,50.5,3.58,23.07,8.64,5.67
2023-02-21,26.28,9.22,86.6,24.62,1.24,29.54,0,5.327292211536229,23.24,10.52,63.36,30.8,1.63,29.71,-0.0,5.28
2023-02-22,30.4,8.99,94.5,21.27,1.09,29.08,0,5.554257513208405,25.65,11.16,83.48,32.84,1.81,29.16,-0.0,5.47
2023-02-23,32.01,11.68,93.1,24.31,0.87,28.51,0,5.484737787464347,27.82,11.94,83.71,31.71,1.43,29.02,-0.0,5.56
2023-02-24,33.29,13.55,89.6,21.74,1.15,28.12,0,5.871480452103939,30.23,14.37,82.08,27.78,1.7,28.35,-0.0,5.95
2023-02-25,34.71,13.51,93.7,14.06,1.49,27.9,0,6.389059193200295,32.35,15.5,83.1,24.62,1.77,26.5,-0.0,6.11
2023-02-26,32.72,16.23,86.2,26.47,2.24,27.42,0,6.633037131825583,29.83,16.65,87.41,36.48,3.55,25.75,0.05,6.4
2023-02-27,31.5,16.47,85.6,34.11,2.86,24.39,0,6.303649169382177,29.24,16.01,84.31,41.82,3.23,25.82,3.73,6.07
2023-02-28,31.94,12.9,95,26.61,1.11,27.47,0,5.528564447945022,28.56,15.5,90.24,34.0,1.64,26.37,0.01,5.48
2023-03-01,33.53,14.99,92.3,18.02,1.29,26,1.52,5.76186362365344,28.66,14.96,84.59,34.78,1.29,25.28,0.02,5.11
2023-03-02,30.96,14.02,90.9,29.65,1.52,25.07,1.52,5.441555559669422,27.31,15.36,86.9,41.18,1.85,24.25,2.57,5.04
2023-03-03,22.78,14.09,93.5,58.14,0.92,7.02,1.52,1.928856140972061,23.47,15.98,87.52,60.58,1.26,16.79,4.49,3.43
2023-03-04,29.52,12.06,96.2,33.91,1.11,25.79,0,4.980068292935905,25.24,14.69,92.31,43.1,1.49,21.05,0.56,4.2
2023-03-05,30.19,13.71,93.5,32.36,2.16,19.39,0,5.015745024686177,28.08,16.02,88.31,45.85,2.79,23.59,4.73,5.29
2023-03-06,30.43,9.62,94.7,12.78,1.54,27.72,0,5.766786129536597,27.42,11.57,87.88,24.32,1.56,27.46,0.0,5.39
2023-03-07,30.46,13.98,90.4,31.75,2.8,16.57,1.52,5.175004362109216,28.87,15.24,73.24,44.98,3.58,24.36,3.69,6.05
2023-03-08,31.31,14.85,92.4,26.47,2.53,21.06,0,5.738355437186471,28.65,16.37,88.33,36.96,3.28,21.86,1.65,5.6
2023-03-09,30.43,7.98,95.3,12.34,1.53,27.6,0,5.689202543252732,27.82,11.0,96.49,18.63,1.62,27.71,0.0,5.47
2023-03-10,32.95,8.01,87.7,8.82,1.33,27.31,0,5.750475455415726,28.68,10.74,73.53,19.77,1.81,27.5,0.0,5.69
2023-03-11,33.03,11.38,89.7,30.16,2.35,16.96,5.59,5.293603335527938,29.87,14.26,68.7,36.75,2.76,23.37,5.12,5.73
2023-03-12,30.97,11.14,93.6,30.97,2.28,24.75,0,5.74472269475287,26.9,13.34,93.76,41.53,2.66,21.4,0.23,4.8
2023-03-13,31.71,14.75,85.4,25.32,2.02,25.18,0,5.900332483373647,26.66,14.32,82.71,40.25,2.41,23.36,0.1,4.95
2023-03-14,33.02,14.31,91.1,22.18,1.84,24.42,0,5.828163584865688,27.49,14.92,80.12,36.85,1.85,24.26,3.11,5.0
2023-03-15,31.03,11.11,95.4,17.04,1.31,24.99,0,5.167473782058408,28.3,13.08,85.62,31.66,1.38,24.95,-0.0,4.88
2023-03-16,30.7,12.26,91.3,25.22,1.9,22.31,0,5.272950254163947,26.9,14.02,80.53,34.81,2.26,23.33,0.03,5.02
2023-03-17,31.51,13.07,92.7,22.42,2.16,19.73,6.35,5.353937468295915,26.6,14.35,86.9,43.23,2.13,21.63,0.34,4.6
2023-03-18,30.06,13.54,91.6,28.98,2.62,17.25,15.24,5.068200020642049,27.24,15.3,82.72,37.16,2.49,19.54,0.78,4.81
2023-03-19,32.25,13.38,94.1,22.82,1.72,19.73,0,5.014759685954401,29.69,15.19,79.98,30.34,2.23,22.97,0.47,5.4
2023-03-20,31.55,14.82,90,22.99,1.84,12.76,1.02,4.301220275087796,29.41,15.93,78.95,32.87,2.77,19.37,1.26,5.2
2023-03-21,26.72,14.45,85.4,38.76,1.9,14.2,0,3.740046465041241,26.35,16.39,74.61,41.53,2.47,18.53,0.91,4.55
2023-03-22,32.05,11.99,94.4,27.86,2.02,13.71,15.49,4.475150073001461,27.51,14.91,76.09,38.89,2.06,18.21,3.74,4.4
2023-03-23,27.7,14.08,87.9,39.87,2.1,15.38,0,3.996589973725293,25.0,15.34,81.28,43.27,2.52,18.69,0.55,4.3
2023-03-24,23.52,14.92,91.6,57.53,1.84,8.51,0,2.411887793813074,21.84,16.01,75.72,56.41,2.71,8.71,1.62,2.68
2023-03-25,27.56,14.44,95.6,41.93,2,18.79,2.03,4.170538562227161,23.56,14.51,90.39,54.12,2.58,15.71,4.13,3.26
2023-03-26,27.39,11.75,94.4,21.34,2.06,23.97,0,5.06545645290367,24.63,14.23,89.55,28.47,2.45,23.56,0.53,4.81
2023-03-27,28.67,7.57,94.4,23.57,1.6,23.05,0,4.701659412107746,24.41,9.89,84.03,34.86,2.34,22.98,0.0,4.46
2023-03-28,28.64,12,96.9,26.68,2.8,16.22,10.92,4.824988637521948,24.66,14.16,79.13,42.25,3.46,15.08,5.05,4.14
2023-03-29,27.56,9.15,95.3,28,1.99,19.42,0.25,4.432837765401525,24.26,12.91,87.73,47.17,2.5,19.21,3.08,3.99
2023-03-30,27.09,5.68,94,14.34,1.24,22.18,0,4.187075536253772,23.17,8.12,92.13,29.17,1.23,22.6,0.0,3.8
2023-03-31,29.08,9.82,91.6,19.07,1.41,20.95,0,4.405956388405471,25.33,10.91,86.41,31.39,2.33,22.56,0.0,4.53
2023-04-01,28.77,9.72,96.1,30.8,1.43,19.99,2.03,4.123567538143017,23.37,13.34,93.56,46.69,1.98,16.63,0.62,3.41
2023-04-02,30.02,13.74,95.3,23.7,2.06,18.44,20.06,4.71160801867799,25.95,14.11,80.72,41.2,2.34,18.96,5.28,4.2
2023-04-03,27.22,11.51,95.9,25.26,2,21.63,0,4.587477848610792,24.89,13.1,91.23,34.29,2.63,20.88,1.66,4.56
2023-04-04,26.85,7.37,94.1,17.62,1.25,22.74,0,4.120133604778986,22.62,9.71,87.33,32.14,1.52,22.23,0.0,3.82
2023-04-05,28.3,7.4,93.6,23.87,1.09,21.82,0,3.960250246347575,23.73,9.32,83.23,33.98,1.61,22.13,0.0,3.88
2023-04-06,29.59,9.13,91.3,22.28,1,21.48,0,3.964181295824727,25.36,10.53,84.89,31.05,1.5,21.91,0.0,4.0
2023-04-07,31.2,9.05,93.9,19.44,1.33,20.39,0,4.350258646808374,27.35,11.14,80.65,26.73,1.84,20.26,0.06,4.28
2023-04-08,28.23,11.24,95.5,24.62,1.83,14.79,15.24,3.918978097805436,25.97,11.69,83.37,39.7,2.05,18.17,10.05,3.84
2023-04-09,25.37,12.83,93.2,41.36,2.38,11.16,0.51,3.272241361144483,24.34,12.88,88.45,46.84,2.64,17.62,7.01,3.63
2023-04-10,22.37,8.11,94,13.43,1.58,21.79,0,3.843366511355848,19.92,8.57,94.14,24.99,1.98,22.13,0.03,3.7
2023-04-11,22.64,1.33,93.9,12.92,1.04,21.85,0,3.351864126407255,19.41,3.97,82.05,24.75,1.39,22.07,0.0,3.35
2023-04-12,25.91,2.51,94.2,13.9,1.52,20.42,0,3.994207003665236,21.74,5.02,84.22,21.03,2.18,20.94,0.0,3.91
2023-04-13,29.21,3.18,92.5,12.34,1.64,20.24,0,4.490641475309986,25.37,7.01,74.97,27.1,2.42,20.61,0.0,4.39
2023-04-14,25.07,5.64,74.76,13.29,1.59,20.98,0,4.041804927381368,21.38,6.64,54.2,23.79,2.53,21.33,0.0,4.21
2023-04-15,26.51,2.88,85.7,13.12,1.37,20.92,0,3.909777591452821,21.69,5.07,72.77,20.3,1.56,21.18,-0.0,3.57
2023-04-16,27.49,3.01,87.3,15.01,1.09,20.38,0,3.617474915463941,23.44,6.04,78.82,24.58,1.55,20.75,0.0,3.64
2023-04-17,28.17,5.1,90.6,17.99,1.17,19.88,0,3.690586592397028,24.08,7.38,88.61,26.29,1.46,20.27,0.0,3.56
2023-04-18,29.48,5.64,90.4,15.59,0.96,19.7,0,3.538787986522575,24.86,7.89,78.02,23.6,1.12,20.27,-0.0,3.39
2023-04-19,29.18,5.64,89,13.83,1.16,19.39,0,3.729290332796677,25.34,8.22,85.18,20.91,1.65,20.14,-0.0,3.84
2023-04-20,28.88,5.74,85.2,14.44,2.56,16.46,0,5.001719283564008,25.24,9.5,60.1,21.43,2.91,19.38,0.0,4.69
2023-04-21,23.38,3.85,95.6,16.54,1.48,19.69,0,3.465841175989008,20.56,7.14,90.91,23.13,1.76,20.03,0.0,3.4
2023-04-22,26.48,2.68,88.2,10.92,1.63,15.02,0,3.767472281244722,21.75,7.48,68.67,23.64,2.06,14.81,0.06,3.45
2023-04-23,28.3,3.29,86.3,14.57,0.99,18.87,0,3.338454812945874,23.26,7.16,73.46,19.33,1.33,19.27,0.0,3.31
2023-04-24,28.94,7.54,84.2,13.76,1.02,15.13,0,3.191311778224492,25.58,8.83,72.85,22.67,1.69,16.42,0.0,3.53
2023-04-25,29.08,10.67,74.26,20.05,1.37,15.79,0,3.597013050048395,24.28,11.93,57.09,28.59,1.6,15.79,0.09,3.32
2023-04-26,29.38,8.34,89.3,15.99,1.36,18.34,0,3.752636891400275,25.84,10.15,79.05,24.63,2.04,18.69,0.0,3.9
2023-04-27,29.92,7.16,94.4,27.96,1.59,13.19,6.86,3.498087905293263,27.05,10.43,71.62,36.51,2.2,14.91,1.58,3.59
2023-04-28,30.46,9.31,96.7,24.55,1.53,15.82,8.89,3.692684394091042,26.59,10.71,92.53,30.22,2.17,17.48,1.0,3.67
2023-04-29,26.95,7.94,96,25.73,1.32,17.79,0,3.296159334747029,25.37,9.87,89.66,32.77,1.98,18.04,0.05,3.55
2023-04-30,27.49,2.44,90.6,14.03,1.28,18.37,0,3.460469831357404,24.09,5.91,76.02,17.55,1.6,18.61,0.0,3.37
2023-05-01,27.56,6.79,95.9,11.53,1.81,16.5,0,3.904898708270603,25.27,8.54,84.76,28.45,2.45,17.93,-0.0,3.94
2023-05-02,29.18,7,86.3,16.54,1.87,15.87,0,4.054134467704616,26.63,10.29,72.2,29.36,2.02,16.38,0.07,3.66
2023-05-03,27.49,6.15,94.6,13.8,1.1,16.82,0,3.099822964403603,25.56,7.61,86.11,17.87,1.47,17.57,-0.0,3.29
2023-05-04,28.98,4.66,89.5,15.18,1.57,16.32,0,3.738751134723404,25.46,8.53,58.24,23.97,1.99,17.26,0.0,3.65
2023-05-05,28.71,6.05,93.3,18.06,1.88,13.18,7.11,3.783643272442592,25.29,9.88,76.04,30.78,2.46,15.69,0.25,3.67
2023-05-06,19.97,11.63,96.9,64.81,2.31,5.83,42.67,1.682469887834869,20.91,12.97,85.19,57.21,2.78,11.8,18.38,2.56
2023-05-07,17.81,11.82,95,71.72,1.47,4.31,9.65,1.227782769196795,17.81,10.19,92.18,79.96,2.12,6.59,4.54,1.58
2023-05-08,21.39,8.6,95.8,40.11,0.87,11.36,0,1.967668100451083,17.16,8.04,87.44,50.52,1.45,11.95,2.4,1.88
2023-05-09,23.88,5.34,96.5,24.99,0.87,16.56,0,2.44900441972456,19.85,5.82,93.7,34.39,1.44,16.13,0.0,2.43
2023-05-10,24.85,3.45,93.9,21.78,0.79,16.82,0,2.428503305512228,20.44,4.51,92.22,27.22,1.16,16.85,0.0,2.42
2023-05-11,25.43,4.06,93.1,20.83,1.03,16.61,0,2.686798952666794,21.7,4.86,85.64,28.79,1.43,16.54,0.0,2.62
2023-05-12,26.15,5.57,89.7,19.55,1.33,13.84,0.25,2.918501143516792,22.16,7.57,75.9,25.81,1.67,14.15,0.0,2.71
2023-05-13,21.66,10.87,88.1,42.14,2.34,6.62,1.27,2.437185481617662,20.46,10.59,71.51,47.81,3.01,10.95,1.6,2.76
