Year,Month,stn_Pr,stn_ETo,stn_SR,cdb_Pr,cdb_ETo,cdb_SR,stn_Tmax,stn_Tmin,stn_RHmax,stn_RHmin,stn_WSmean,cdb_Tmax,cdb_Tmin,cdb_RHmax,cdb_RHmin,cdb_WSmean
2008,1,55.9,190.78250940293537,743.83,74.45,182.9,772.42,31.01290322580645,15.519354838709678,91.51290322580645,30.64516129032258,2.4996774193548386,29.17774193548387,16.256451612903227,71.06612903225808,33.68096774193548,2.1961290322580647
2008,2,73.0,169.22316228810598,621.24,29.9,175.56,695.18,30.896551724137932,15.299999999999999,91.44137931034483,30.303448275862067,2.5613793103448277,30.409655172413792,16.654137931034484,66.5203448275862,28.471379310344826,2.3017241379310347
2008,3,98.0,134.2471698620572,598.11,71.38,135.23,608.15,27.53548387096774,12.558064516129033,95.13225806451612,35.854838709677416,1.9070967741935483,26.28774193548387,13.449032258064516,75.04161290322581,34.660645161290326,1.94
2008,4,9.9,110.76979060628243,539.1,21.23,110.21,560.9,25.17,5.3100000000000005,91.88333333333334,24.153333333333332,1.7826666666666666,23.223666666666666,8.184666666666667,69.20866666666667,26.824333333333335,1.9393333333333334
2008,5,19.6,6.013191920464802,53.290000000000006,19.78,12.33,64.92,15.219999999999999,6.8,95.03999999999999,49.980000000000004,2.402,18.268,6.918000000000001,83.032,46.444,2.502
2008,6,28.700000000000003,70.04099553385944,372.57,25.509999999999998,59.81,384.82,19.03666666666667,1.9566666666666668,90.11666666666666,27.956666666666667,2.115666666666667,16.701,2.539,83.039,34.05433333333333,2.0116666666666667
2008,7,0.0,87.06303383360151,431.63,0.8400000000000001,77.65,439.29,19.703225806451613,-0.2193548387096774,80.1516129032258,20.83225806451613,1.9903225806451614,17.35709677419355,1.5319354838709678,71.00741935483872,24.741935483870968,2.045483870967742
2008,8,0.8999999999999999,125.43951081508456,512.86,5.9,117.33,535.55,23.261290322580646,3.6451612903225805,65.2483870967742,16.18064516129032,2.4574193548387098,21.574838709677422,5.5196774193548395,54.96483870967742,18.96677419354839,2.451935483870968
2008,9,0.0,166.79399824046743,661.48,1.42,159.37,692.9,25.53666666666667,3.8433333333333333,60.35,10.916666666666666,2.7156666666666665,24.165666666666667,6.305666666666666,44.735,13.703666666666667,2.652333333333333
2008,10,17.1,218.487813695697,756.61,16.12,207.04,802.2,31.009677419354837,11.01290322580645,68.20645161290322,12.670967741935485,2.9616129032258067,29.780967741935484,12.578387096774193,50.001935483870966,16.710967741935484,2.7087096774193546
2008,11,107.44,212.0541581926358,773.3,107.8,196.66,798.61,30.833333333333332,13.607666666666667,83.593,21.104,3.11,29.148,14.187000000000001,61.827999999999996,25.46966666666667,2.653
2008,12,26.68,242.36432580720123,746.68,43.01,231.21,883.58,34.082580645161286,15.863870967741935,77.8483870967742,15.998709677419354,3.1432258064516128,31.763870967741937,16.89258064516129,57.28322580645161,22.3341935483871,2.6648387096774195
2009,1,130.3,202.3262872753996,658.74,117.24,205.94,806.79,32.439354838709676,16.17032258064516,87.59290322580645,23.557419354838707,2.667741935483871,30.575161290322583,16.63225806451613,70.27967741935484,30.18387096774193,2.591290322580645
2009,2,126.76,127.71748464152202,476.83,114.08,135.77,622.27,28.89107142857143,16.089285714285715,92.33321428571428,38.5225,2.0775,26.681785714285716,15.459285714285715,79.12035714285715,44.57714285714286,2.117857142857143
2009,3,18.03,135.15627494643775,549.21,29.8,142.85,665.71,29.36,12.311290322580644,90.08290322580646,25.620645161290323,1.5374193548387096,26.91774193548387,13.459677419354838,71.7258064516129,33.47387096774194,1.7838709677419353
2009,4,19.560000000000002,117.0464189289304,452.65999999999997,12.58,121.73,553.9399999999999,27.459333333333333,9.339,84.376,21.985333333333333,1.9566666666666668,25.369666666666667,11.173333333333334,67.601,27.608,2.1536666666666666
2009,5,31.240000000000002,63.5198769225219,281.15,26.169999999999998,62.75,341.25,22.280833333333334,5.535416666666666,91.4375,29.065833333333334,1.7808333333333335,19.820416666666667,7.097916666666666,78.4175,35.21,2.0825
2009,6,1.52,21.106171470691663,93.77000000000001,30.71,58.57,348.32,18.307000000000002,2.5540000000000003,90.199,34.202666666666666,2.0233333333333334,15.993666666666666,3.7083333333333335,79.05633333333334,37.47266666666667,2.268333333333333
2009,7,13.21,71.70211400980885,359.82,10.639999999999999,68.4,434.45,18.06096774193548,-1.8538709677419354,81.11806451612902,21.463225806451614,1.627741935483871,15.384193548387097,0.24064516129032257,71.39290322580645,23.476451612903226,1.848709677419355
2009,8,7.11,72.5375909633339,327.58,15.91,68.97,344.05,22.300526315789472,3.1405263157894736,69.17,18.608947368421052,2.1521052631578947,20.43842105263158,4.089473684210526,61.707368421052635,20.896315789473682,2.2342105263157896
2009,9,16.51,159.29692175071182,582.69,18.2,159.27,650.3100000000001,27.395666666666667,6.674333333333333,59.45166666666667,12.781,2.46,26.186333333333334,9.168333333333333,42.294,15.024000000000001,2.5196666666666667
2009,10,103.14,173.891527349122,647.83,110.71,159.85,710.57,27.739032258064515,11.325806451612904,86.93709677419355,24.823548387096775,2.9000000000000004,25.59741935483871,11.728709677419355,69.36677419354838,31.34935483870968,2.544516129032258
2009,11,79.5,180.3763781523733,735.94,86.86,182.53,790.25,28.622,11.610000000000001,84.05799999999999,24.380666666666666,2.496,26.87933333333333,12.329666666666666,60.82166666666667,26.730999999999998,2.5343333333333335
2009,12,62.480000000000004,246.79860931037,844.2,27.76,249.76,910.58,34.26806451612903,14.514193548387096,84.18677419354839,15.41483870967742,2.959354838709677,32.83838709677419,16.378709677419355,55.54032258064516,18.456129032258065,2.953225806451613
2010,1,187.45,160.52613337457345,619.54,172.21,165.18,718.17,29.846129032258066,16.49290322580645,92.38387096774194,37.33870967741935,2.017741935483871,27.76451612903226,16.453225806451613,77.08193548387096,41.53677419354838,2.1616129032258065
2010,2,104.14,155.70290191910314,647.41,61.22,163.15,711.9,31.177500000000002,15.665357142857143,91.44464285714285,28.937857142857144,1.7867857142857144,29.238928571428573,16.415357142857143,70.51178571428571,34.35821428571428,2.1085714285714285
2010,3,103.37,144.03454902502048,632.41,78.24,151.0,680.48,30.217741935483872,13.493870967741936,91.7741935483871,28.264193548387098,1.5412903225806451,28.460645161290323,14.885806451612904,72.13354838709677,33.650000000000006,1.9270967741935485
2010,4,76.21,91.71104406085466,458.24,80.74,95.15,515.09,25.311,9.670666666666667,94.01333333333334,34.233,1.282,22.834999999999997,10.435666666666666,81.43366666666667,42.276666666666664,1.746
2010,5,11.17,78.60961191013267,399.49,16.49,78.87,440.81,23.17806451612903,5.074838709677419,90.17548387096774,28.46225806451613,1.397741935483871,20.29290322580645,6.935806451612903,76.51096774193549,35.07677419354838,1.8787096774193548
2010,6,5.33,59.406925424116174,359.99,26.1,64.03,398.15,19.334666666666667,-0.8616666666666666,86.878,23.110333333333333,1.3733333333333335,16.256333333333334,1.2106666666666668,76.69866666666667,27.502666666666666,2.0193333333333334
2010,7,0.0,67.97961554398427,375.68,0.16,78.1,422.29,20.734516129032258,1.6219354838709679,78.61516129032259,21.56935483870968,1.3974193548387097,18.141612903225806,3.2738709677419355,66.29064516129033,24.744516129032256,2.0509677419354837
2010,8,0.0,104.81276647997244,489.86,0.14,114.25999999999999,558.29,23.313870967741938,1.5348387096774192,72.52129032258064,14.899354838709677,1.7087096774193549,21.269354838709678,4.162903225806452,54.29806451612903,17.747096774193547,2.2580645161290325
